지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,서울,2022-08-14 21:00,27.7,,0,,2.5,,180,,87,,32.2,25.3,995.2,,1004.8,,,9,,9,,,10,8,ScAs,7,1971,,01,26.9,,28.8,28.5,27.7,27.2
108,서울,2022-08-14 22:00,27.6,,0,,1.9,,160,,86,,31.7,25,995.1,,1004.7,,,9,,9,,,10,8,ScAs,7,1984,,01,26.8,,28.6,28.4,27.6,27.3
108,서울,2022-08-14 23:00,27.6,,,9,2.5,,180,,85,,31.3,24.8,994.9,,1004.5,,,9,,9,,,9,9,,5,2000,,,26.5,,28.4,28.2,27.6,27.3
108,서울,2022-08-15 00:00,27.5,,,9,2.2,,180,,85,,31.1,24.7,994.9,,1004.5,,,9,,9,,,9,9,Sc,6,2000,,,26.4,,28.3,28,27.5,27.3
108,서울,2022-08-15 01:00,27.4,,,,2.1,,180,,84,,30.6,24.4,994.6,,1004.2,,,9,,9,,,10,10,,5,2000,,,26.2,,28.1,27.9,27.4,27.3
108,서울,2022-08-15 02:00,27.4,,,,4,,200,,84,,30.6,24.4,994.3,,1003.9,,,9,,9,,,10,9,,5,2000,,,25.9,,28,27.8,27.3,27.3
108,서울,2022-08-15 03:00,27.4,,,,3.5,,200,,84,,30.6,24.4,993.7,,1003.3,,,9,,9,,,9,9,Sc,6,2000,,,25.8,,27.9,27.7,27.2,27.2
108,서울,2022-08-15 04:00,27.3,,,,5,,200,,85,,30.7,24.5,993.3,,1002.9,,,9,,9,,,9,7,ScCi,6,2000,,,25.7,,27.8,27.6,27.2,27.2
108,서울,2022-08-15 05:00,27.3,,,,3.9,,200,,85,,30.7,24.5,992.6,,1002.2,,,9,,9,,,9,9,Sc,6,2000,,,25.6,,27.6,27.5,27.1,27.2
108,서울,2022-08-15 06:00,27.5,,,,5.4,,200,,84,,30.7,24.5,992.5,,1002.1,,0,,0,,,,9,7,ScCi,6,2000,,,25.6,,27.6,27.4,27,27.1
108,서울,2022-08-15 07:00,27.6,,,,5.6,,200,,84,,30.9,24.6,992.2,,1001.8,,0,,.07,,,,10,9,ScAs,6,2000,,,26.1,,27.5,27.3,26.9,27.1
108,서울,2022-08-15 08:00,27.7,,,,5.1,,200,,84,,31.1,24.7,992,,1001.6,,0,,.11,,,,10,9,ScAs,6,2000,,,26.3,,27.5,27.3,26.9,27.1
108,서울,2022-08-15 09:00,28.1,,,,4.6,,200,,83,,31.5,24.9,991.9,,1001.4,,0,,.33,,,,10,9,ScAs,6,2000,,,27.4,,27.5,27.2,26.8,27
108,서울,2022-08-15 10:00,28.6,,,,6.3,,200,,79,,30.7,24.5,991.3,,1000.8,,0,,.54,,,,10,8,ScAs,7,2000,,,28.5,,27.7,27.3,26.8,27
108,서울,2022-08-15 11:00,29.1,,,,6.4,,200,,77,,30.9,24.6,991.3,,1000.8,,0,,.9,,,,10,9,ScAs,7,2000,,,30,,27.9,27.4,26.8,27
108,서울,2022-08-15 12:00,29.5,,,,5.7,,200,,76,,31.3,24.8,990.9,,1000.4,,0,,1.15,,,,10,6,ScAs,7,2000,,,30.6,,28.2,27.6,26.8,26.9
108,서울,2022-08-15 13:00,29.6,,,,6.8,,180,,75,,30.9,24.6,990.5,,1000,,0,,1.16,,,,10,5,ScAs,7,2000,,,30.3,,28.5,27.9,26.9,27
108,서울,2022-08-15 14:00,29.5,,,,6.3,,180,,77,,31.7,25,989.5,,999,,0,,.93,,,,10,9,ScAs,7,2000,,,29.3,,28.7,28.1,27,26.9
108,서울,2022-08-15 15:00,29.4,,,,5.8,,180,,78,,31.9,25.1,988.9,,998.4,,0,,.4,,,,10,9,ScAs,6,2000,,,29.4,,28.7,28.2,27.1,27
108,서울,2022-08-15 16:00,29,,,,5.3,,200,,80,,31.9,25.1,988.3,,997.8,,0,,.35,,,,10,9,ScAs,6,2000,,,28.1,,28.7,28.2,27.2,27
108,서울,2022-08-15 17:00,28.7,,,,6.1,,200,,82,,32.2,25.3,988,,997.5,,0,,.24,,,,10,8,ScAs,6,2000,,,27.7,,28.5,28.1,27.2,27
108,서울,2022-08-15 18:00,28.6,,0,,4.7,,200,,83,,32.4,25.4,987.5,,997,,0,,.07,,,,10,8,ScAs,6,2000,,01,27.1,,28.4,28,27.3,27.1
108,서울,2022-08-15 19:00,27.9,,.7,,6.2,,230,,91,,34,26.2,988,,997.5,,0,,.03,,,,10,9,StNs,4,1034,,01,26.7,,28.3,28,27.2,27.1
108,서울,2022-08-15 20:00,27.7,,0,,6.1,,230,,91,,33.6,26,988.8,,998.3,,0,,0,,,,10,9,ScAs,6,1878,,01,26.6,,28.1,27.8,27.2,27.1
108,서울,2022-08-15 21:00,27.7,,,9,5.2,,230,,89,,33,25.7,989.2,,998.7,,,9,,9,,,9,9,Sc,7,2000,,,26.4,,27.9,27.7,27.1,27.1
108,서울,2022-08-15 22:00,27.7,,0,,3.2,,230,,88,,32.6,25.5,989.4,,998.9,,,9,,9,,,10,9,ScAs,6,1914,,01,26.4,,27.8,27.6,27.1,27.1
108,서울,2022-08-15 23:00,27.3,,.2,,2.8,,250,,91,,32.8,25.6,989.6,,999.2,,,9,,9,,,10,9,ScAs,6,877,,1901,26.4,,27.7,27.5,27,27.1
108,서울,2022-08-16 00:00,26.6,,0,,3.1,,270,,87,,30.2,24.2,990.1,,999.7,,,9,,9,,,9,9,Sc,,1612,,1901,25.8,,27.6,27.4,27,27.1
108,서울,2022-08-16 01:00,26.4,,,,3.5,,230,,85,,29.1,23.6,990,,999.6,,,9,,9,,,9,4,,4,1988,,,25.1,,27.5,27.3,26.9,27.1
108,서울,2022-08-16 02:00,26.1,,,,2.5,,250,,87,,29.3,23.7,989.8,,999.4,,,9,,9,,,9,9,,5,1813,,,25.1,,27.3,27.2,26.9,27
108,서울,2022-08-16 03:00,25.8,,,,2.8,,270,,88,,29.1,23.6,990.2,,999.8,,,9,,9,,,9,5,ScAc,8,1800,,,24.8,,27.2,27.1,26.8,27
108,서울,2022-08-16 04:00,25.3,,0,,3,,270,,88,,28.3,23.1,990.8,,1000.5,,,9,,9,,,10,7,ScAs,7,2000,,01,24.4,,27.1,27,26.7,27
108,서울,2022-08-16 05:00,25,,,9,2.9,,250,,87,,27.4,22.6,991.1,,1000.8,,,9,,9,,,9,7,ScAc,7,2000,,,24.1,,26.9,26.8,26.6,26.9
108,서울,2022-08-16 06:00,24.4,,,9,3.3,,250,,88,,26.8,22.2,991.5,,1001.1,,0,,0,,,,4,2,ScAc,7,2000,,,23.3,,26.7,26.7,26.5,26.9
108,서울,2022-08-16 07:00,24.1,,,9,2.6,,230,,84,,25.2,21.2,992.7,,1002.3,,0,,.11,,,,5,5,Sc,6,2000,,,23.9,,26.5,26.5,26.5,26.8
108,서울,2022-08-16 08:00,24.4,,,9,1.5,,250,,84,,25.6,21.5,993.3,,1002.9,,.5,,.56,,,,7,7,Sc,6,2000,,,25.6,,26.5,26.4,26.4,26.8
108,서울,2022-08-16 09:00,25.1,,,9,2.6,,270,,81,,25.8,21.6,993.8,,1003.5,,.3,,1.05,,,,7,7,Sc,8,2000,,,29.1,,26.6,26.4,26.3,26.7
108,서울,2022-08-16 10:00,26.2,,,9,2.5,,270,,73,,24.7,20.9,993.9,,1003.5,,.8,,2.09,,,,6,6,Sc,7,2000,,,31.3,,27.1,26.6,26.2,26.7
108,서울,2022-08-16 11:00,27.3,,,9,2.5,,270,,70,,25.3,21.3,993.9,,1003.5,,.7,,2.3,,,,4,4,Sc,8,2000,,,36.3,,27.7,27,26.2,26.6
108,서울,2022-08-16 12:00,28.2,,,9,2.4,,270,,67,,25.5,21.4,993.8,,1003.4,,.9,,3.06,,,,5,5,Sc,9,2000,,,36.6,,28.6,27.6,26.4,26.6
108,서울,2022-08-16 13:00,29.2,,,9,2.8,,250,,63,,25.5,21.4,993.3,,1002.8,,.9,,3.14,,,,3,3,Sc,10,2000,,,39.7,,29.5,28.2,26.6,26.6
108,서울,2022-08-16 14:00,29.7,,,9,2.9,,230,,64,,26.6,22.1,993.4,,1002.9,,.8,,2.74,,,,5,5,Sc,11,2000,,,37.7,,30.2,28.8,26.9,26.7
108,서울,2022-08-16 15:00,29.8,,,9,4.1,,270,,62,,26,21.7,993.2,,1002.7,,.7,,2.52,,,,5,5,Sc,10,2000,,,37.9,,30.5,29.3,27.3,26.8
108,서울,2022-08-16 16:00,29.7,,,9,3,,270,,62,,25.8,21.6,993.4,,1002.9,,.8,,2.31,,,,3,3,Sc,10,2000,,,35.2,,30.7,29.6,27.6,26.9
108,서울,2022-08-16 17:00,29.9,,,9,3,,270,,61,,25.6,21.5,993.7,,1003.2,,1,,1.89,,,,1,1,Sc,10,2000,,,33,,30.7,29.7,27.9,27.1
108,서울,2022-08-16 18:00,29.5,,,9,2.4,,270,,61,,25,21.1,993.9,,1003.4,,1,,1.17,,,,2,2,Sc,10,2000,,,29,,30.5,29.7,28.1,27.2
108,서울,2022-08-16 19:00,28.2,,,9,2.1,,250,,65,,24.7,20.9,994.3,,1003.9,,.8,,.38,,,,2,2,,10,2000,,,26.6,,30.1,29.6,28.2,27.4
108,서울,2022-08-16 20:00,27.1,,,9,1.9,,250,,66,,23.5,20.1,994.9,,1004.5,,0,,.02,,,,4,0,,,2000,,,25,,29.5,29.2,28.2,27.5
108,서울,2022-08-16 21:00,26.4,,,9,1.8,,270,,73,,25,21.1,995.4,,1005,,,9,,9,,,2,0,Ci,,2000,,,24.2,,28.9,28.8,28.1,27.5
108,서울,2022-08-16 22:00,25.5,,,9,1.6,,270,,77,,25,21.1,995.6,,1005.3,,,9,,9,,,3,0,,,2000,,,23.7,,28.4,28.4,28.1,27.6
108,서울,2022-08-16 23:00,24.9,,,9,1.2,,270,,81,,25.5,21.4,995.7,,1005.4,,,9,,9,,,3,0,,,2000,,,23.3,,28,28.1,27.9,27.6
108,서울,2022-08-17 00:00,24.6,,,9,1.1,,290,,83,,25.6,21.5,996,,1005.6,,,9,,9,,,4,0,Ci,,2000,,,23,,27.6,27.7,27.7,27.6
108,서울,2022-08-17 01:00,24.3,,,,1,,340,,84,,25.5,21.4,995.9,,1005.6,,,9,,9,,,4,1,,,2000,,,22.7,,27.3,27.4,27.5,27.6
108,서울,2022-08-17 02:00,23.8,,,,1.2,,50,,86,,25.3,21.3,995.7,,1005.4,,,9,,9,,,3,3,,8,2000,,,22.5,,27,27.2,27.3,27.5
108,서울,2022-08-17 03:00,23.5,,,,1.3,,70,,87,,25.2,21.2,996.1,,1005.8,,,9,,9,,,2,2,Sc,8,2000,,,22.4,,26.7,26.9,27.1,27.5
108,서울,2022-08-17 04:00,23.2,,,,1.7,,20,,87,,24.7,20.9,995.9,,1005.6,,,9,,9,,,0,0,,,2000,,,22,,26.5,26.7,26.9,27.4
108,서울,2022-08-17 05:00,23,,,,1.8,,20,,88,,24.6,20.8,996.1,,1005.8,,,9,,9,,,0,0,,,2000,,,21.8,,26.3,26.5,26.8,27.3
108,서울,2022-08-17 06:00,22.9,,,,1.4,,50,,89,,24.7,20.9,996.6,,1006.3,,0,,0,,,,2,0,Ci,,2000,,,21.8,,26.1,26.3,26.6,27.2
108,서울,2022-08-17 07:00,23,,,,1.8,,50,,89,,24.9,21,996.8,,1006.5,,.6,,.21,,,,2,2,Sc,10,2000,,,22.9,,25.9,26.1,26.4,27
108,서울,2022-08-17 08:00,24.6,,,,1.9,,20,,86,,26.4,22,996.8,,1006.5,,.8,,.74,,,,7,4,ScAs,7,2000,,,27.3,,26,26,26.2,26.9
108,서울,2022-08-17 09:00,25.9,,,,1.2,,320,,80,,26.6,22.1,996.6,,1006.3,,.5,,1.17,,,,6,3,ScAc,7,2000,,,29.1,,26.4,26.1,26.1,26.8
108,서울,2022-08-17 10:00,26.4,,,,2.5,,250,,78,,26.8,22.2,996.7,,1006.4,,0,,.67,,,,9,6,ScAc,6,2000,,,28.4,,26.9,26.4,26.1,26.7
108,서울,2022-08-17 11:00,27.8,,,,3,,110,,76,,28.3,23.1,996.4,,1006,,.2,,1.38,,,,8,6,ScAc,7,2000,,,34.2,,27.3,26.7,26.2,26.7
108,서울,2022-08-17 12:00,28.8,,,,2.3,,90,,67,,26.4,22,995.7,,1005.2,,.5,,2.5,,,,7,4,CuAc,8,2000,,,35,,28.1,27.2,26.2,26.6
108,서울,2022-08-17 13:00,30.1,,,,3.1,,160,,68,,28.9,23.5,995.4,,1004.9,,.7,,2.82,,,,6,6,Cu,9,2000,,,40.8,,29,27.8,26.5,26.6
108,서울,2022-08-17 14:00,30.2,,,,3.2,,160,,63,,26.9,22.3,994.8,,1004.3,,.7,,2.71,,,,7,7,CuSc,7,2000,,,35.7,,29.9,28.6,26.8,26.7
108,서울,2022-08-17 15:00,28.4,,0,,2.2,,320,,70,,26.9,22.3,994.5,,1004.1,,0,,.67,,,,8,8,CuSc,6,2000,,04,30.8,,30,29,27.1,26.7
108,서울,2022-08-17 16:00,29.7,,,9,2.9,,270,,67,,27.9,22.9,994.3,,1003.8,,.3,,1.44,,,,8,8,CuSc,5,2000,,,34.2,,29.8,29,27.4,26.9
108,서울,2022-08-17 17:00,29.5,,,9,3.1,,270,,63,,26,21.7,994.6,,1004.1,,.9,,1.72,,,,2,2,Sc,15,2000,,,31.7,,29.8,29.1,27.6,27
108,서울,2022-08-17 18:00,28.3,,,9,3,,270,,67,,25.6,21.5,995,,1004.6,,.6,,.8,,,,3,3,Sc,11,2000,,,27.9,,29.7,29.1,27.7,27.1
108,서울,2022-08-17 19:00,27.3,,,9,2.6,,270,,67,,24.3,20.6,995.7,,1005.3,,.2,,.25,,,,5,5,,11,2000,,,26,,29.3,28.9,27.8,27.2
108,서울,2022-08-17 20:00,26.5,,,9,1.7,,20,,72,,24.9,21,996,,1005.6,,0,,.02,,,,5,5,,8,2000,,,25.3,,28.8,28.6,27.8,27.3
108,서울,2022-08-17 21:00,25.7,,,9,1.5,,50,,75,,24.7,20.9,996.2,,1005.9,,,9,,9,,,2,2,Sc,8,2000,,,24.2,,28.4,28.3,27.7,27.4
108,서울,2022-08-17 22:00,25,,,9,2.2,,50,,77,,24.3,20.6,996.9,,1006.6,,,9,,9,,,3,3,,9,2000,,,23.9,,27.9,28,27.6,27.4
108,서울,2022-08-17 23:00,24.6,,,9,2.7,,50,,76,,23.4,20,997.2,,1006.9,,,9,,9,,,4,4,,8,2000,,,23,,27.6,27.7,27.5,27.4
108,서울,2022-08-18 00:00,24.1,,,9,2.1,,20,,78,,23.4,20,997.4,,1007.1,,,9,,9,,,2,2,Sc,,2000,,,22.6,,27.3,27.4,27.3,27.4
108,서울,2022-08-18 01:00,23.4,,,,2.2,,50,,82,,23.5,20.1,997.1,,1006.8,,,9,,9,,,3,0,,,2000,,,22.1,,26.9,27.1,27.2,27.4
108,서울,2022-08-18 02:00,23.1,,,,2,,50,,84,,23.7,20.2,997.3,,1007,,,9,,9,,,6,5,,5,2000,,,22.9,,26.6,26.8,27,27.3
108,서울,2022-08-18 03:00,23.2,,,,1.9,,20,,84,,23.8,20.3,997.3,,1007,,,9,,9,,,6,6,Sc,8,2000,,,22.6,,26.5,26.6,26.8,27.2
108,서울,2022-08-18 04:00,22.7,,,,2.1,,50,,87,,24,20.4,997.2,,1007,,,9,,9,,,3,3,Sc,6,2000,,,21.8,,26.3,26.4,26.6,27.1
108,서울,2022-08-18 05:00,22.6,,,,1.5,,20,,87,,23.8,20.3,997.4,,1007.2,,,9,,9,,,6,6,Sc,11,2000,,,22,,26.1,26.2,26.5,27.1
108,서울,2022-08-18 06:00,22.4,,,,1.9,,20,,88,,23.8,20.3,997.8,,1007.6,,0,,0,,,,5,5,Sc,9,2000,,,21.7,,25.9,26.1,26.3,27
108,서울,2022-08-18 07:00,22.7,,,,2,,50,,89,,24.4,20.7,997.9,,1007.7,,0,,.17,,,,7,4,ScCi,11,2000,,,22.9,,25.8,25.9,26.2,26.9
108,서울,2022-08-18 08:00,23.8,,,,2.2,,20,,86,,25.3,21.3,998.1,,1007.8,,.5,,.57,,,,6,6,Cu,5,2000,,,26.3,,25.8,25.8,26.1,26.8
108,서울,2022-08-18 09:00,24.7,,,,2.5,,160,,82,,25.5,21.4,998.2,,1007.9,,.2,,.7,,,,3,3,Sc,7,2000,,,27.9,,26.1,25.9,25.9,26.6
108,서울,2022-08-18 10:00,25.3,,,,.8,,250,,77,,24.7,20.9,998.4,,1008.1,,0,,.67,,,,8,8,Sc,7,2000,,,27.4,,26.4,26.1,25.9,26.6
108,서울,2022-08-18 11:00,26.2,,,,1.2,,180,,72,,24.4,20.7,998,,1007.7,,0,,.93,,,,8,8,Sc,9,2000,,,29.9,,26.8,26.3,25.9,26.5
108,서울,2022-08-18 12:00,27.9,,,,.8,,70,,67,,25,21.1,997.5,,1007.1,,.6,,2.22,,,,9,9,Sc,10,2000,,,36.7,,27.4,26.7,25.9,26.4
108,서울,2022-08-18 13:00,28.2,,,,1.4,,70,,66,,25.2,21.2,997.4,,1007,,.1,,1.22,,,,9,5,ScAc,11,2000,,,31.4,,28,27.2,26.1,26.4
108,서울,2022-08-18 14:00,29.6,,,,2,,270,,61,,25.2,21.2,996.9,,1006.4,,.8,,2.54,,,,8,8,Sc,13,2000,,,35.8,,28.6,27.6,26.3,26.4
108,서울,2022-08-18 15:00,29.2,,,,2.6,,250,,61,,24.6,20.8,996.9,,1006.4,,.4,,1.5,,,,10,8,ScAs,12,2000,,,31.4,,29.2,28.1,26.6,26.5
108,서울,2022-08-18 16:00,28.1,,,,3.7,,270,,66,,25,21.1,997.1,,1006.7,,0,,.79,,,,9,9,Sc,10,2000,,,30.1,,29.1,28.3,26.8,26.6
108,서울,2022-08-18 17:00,27.8,,,,3.2,,270,,66,,24.6,20.8,997.3,,1006.9,,0,,.59,,,,9,9,Sc,11,2000,,,28.8,,28.9,28.3,27,26.7
108,서울,2022-08-18 18:00,27.3,,,,2.4,,270,,68,,24.6,20.8,996.9,,1006.5,,0,,.47,,,,9,9,Sc,10,2000,,,27.4,,28.7,28.2,27.1,26.8
108,서울,2022-08-18 19:00,26.6,,,,2.3,,270,,72,,25,21.1,996.9,,1006.6,,0,,.19,,,,10,0,,,2000,,,25.8,,28.4,28.1,27.2,26.9
108,서울,2022-08-18 20:00,26.1,,,,2.1,,270,,74,,24.9,21,997.5,,1007.2,,0,,.01,,,,10,8,,55,2000,,,24.9,,28,27.8,27.1,26.9
108,서울,2022-08-18 21:00,25.7,,,,1.6,,290,,75,,24.7,20.9,997.5,,1007.2,,,9,,9,,,7,7,Ac,40,2000,,,24.4,,27.7,27.6,27.1,27
108,서울,2022-08-18 22:00,25.2,,,,1.6,,290,,76,,24.3,20.6,997.4,,1007.1,,,9,,9,,,5,5,,58,2000,,,23.5,,27.4,27.3,27,27
108,서울,2022-08-18 23:00,24.8,,,,.9,,270,,78,,24.3,20.6,997,,1006.7,,,9,,9,,,8,4,,,2000,,,23.1,,27.1,27.1,26.9,27
108,서울,2022-08-19 00:00,24.4,,,,1.9,,290,,81,,24.7,20.9,996.9,,1006.6,,,9,,9,,,2,0,Ci,,2000,,,22.7,,26.8,26.9,26.7,27
108,서울,2022-08-19 01:00,23.9,,,,.5,,320,,82,,24.3,20.6,996.2,,1005.9,,,9,,9,,,7,3,,76,2000,,,22.2,,26.5,26.6,26.6,26.9
108,서울,2022-08-19 02:00,23.8,,,,1.2,,270,,82,,24.1,20.5,995.9,,1005.6,,,9,,9,,,10,10,,73,2000,,,22.7,,26.3,26.4,26.5,26.9
108,서울,2022-08-19 03:00,23.7,,,,1.4,,20,,84,,24.6,20.8,995.6,,1005.3,,,9,,9,,,8,8,Ac,40,2000,,,22.7,,26.1,26.2,26.3,26.8
108,서울,2022-08-19 04:00,23.3,,,,.7,,90,,85,,24.3,20.6,994.7,,1004.4,,,9,,9,,,4,4,Ac,40,2000,,,22.1,,26,26.1,26.2,26.7
108,서울,2022-08-19 05:00,23.6,,,,1.4,,140,,85,,24.7,20.9,994.9,,1004.6,,,9,,9,,,9,2,AcCi,38,2000,,,22.9,,25.8,25.9,26.1,26.7
108,서울,2022-08-19 06:00,23.8,,,,1.9,,160,,84,,24.7,20.9,995.2,,1004.9,,0,,0,,,,9,6,AcCi,33,2000,,,23,,25.8,25.8,25.9,26.6
108,서울,2022-08-19 07:00,24,,,,1.5,,110,,82,,24.4,20.7,994.9,,1004.6,,0,,.14,,,,9,6,AcCi,33,2000,,,23.9,,25.8,25.8,25.8,26.5
108,서울,2022-08-19 08:00,24.5,,,,1.9,,160,,80,,24.6,20.8,994.5,,1004.1,,0,,.41,,,,10,0,Cs,,2000,,,25.5,,25.9,25.8,25.8,26.4
108,서울,2022-08-19 09:00,25.5,,,,2,,140,,78,,25.3,21.3,994.4,,1004.1,,0,,.97,,,,10,0,Cs,,2000,,,28.3,,26.2,25.9,25.7,26.4
108,서울,2022-08-19 10:00,26.3,,,,3.1,,140,,71,,24.3,20.6,994.3,,1003.9,,0,,1.38,,,,10,2,AcCs,40,2000,,,30,,26.6,26.1,25.7,26.3
108,서울,2022-08-19 11:00,26.6,,,,2.6,,160,,73,,25.3,21.3,993.8,,1003.4,,0,,.92,,,,10,6,ScCs,7,2000,,,28.8,,27.1,26.5,25.8,26.3
108,서울,2022-08-19 12:00,26.8,,,,3.2,,180,,75,,26.3,21.9,993.6,,1003.2,,0,,.64,,,,10,7,ScAs,7,2000,,,28.4,,27.3,26.7,25.9,26.2
108,서울,2022-08-19 13:00,26.6,,0,,3,,200,,79,,27.4,22.6,992.8,,1002.4,,0,,.4,,,,10,8,ScAs,6,2000,,01,27,,27.4,26.9,26,26.3
108,서울,2022-08-19 14:00,27,,0,,2.8,,140,,81,,28.8,23.4,991.3,,1000.9,,0,,.44,,,,10,8,ScAs,6,2000,,01,27.3,,27.4,26.9,26.1,26.3
108,서울,2022-08-19 15:00,27.2,,0,,2.7,,140,,82,,29.5,23.8,989.9,,999.5,,0,,.12,,,,10,8,ScAs,6,2000,,01,26.4,,27.3,26.9,26.2,26.3
108,서울,2022-08-19 16:00,26.7,,18.8,,2.8,,360,,92,,32.1,25.2,989.5,,999.1,,0,,.05,,,,10,8,StNs,4,126,,01,25.5,,27,26.7,26.2,26.3
108,서울,2022-08-19 17:00,26.4,,40.7,,3.2,,230,,98,,33.6,26,990.1,,999.7,,0,,.04,,,,10,9,StNs,2,455,,01,25.6,,26.2,25.8,26,26.4
108,서울,2022-08-19 18:00,26.7,,3.1,,5.3,,200,,96,,33.6,26,989.9,,999.5,,0,,.02,,,,10,8,StNs,2,1796,,01,25.8,,26.3,26,25.8,26.3
108,서울,2022-08-19 19:00,26.9,,0,,3.6,,230,,94,,33.2,25.8,989.9,,999.5,,0,,.02,,,,10,7,ScAs,5,1690,,01,25.9,,26.3,26.1,25.8,26.3
108,서울,2022-08-19 20:00,27,,2.5,,2.9,,230,,96,,34.2,26.3,990.4,,1000,,0,,.01,,,,10,7,ScAs,5,313,,01,26,,26.4,26.1,25.8,26.2
108,서울,2022-08-19 21:00,27.1,,.1,,2.7,,230,,95,,34,26.2,990.8,,1000.4,,,9,,9,,,10,8,ScAs,7,763,,01,26.1,,26.5,26.2,25.8,26.2
108,서울,2022-08-19 22:00,27.1,,0,,2.2,,250,,94,,33.6,26,990.8,,1000.4,,,9,,9,,,10,8,ScAs,8,651,,1901,26.2,,26.5,26.2,25.8,26.2
108,서울,2022-08-19 23:00,27,,.7,,2.1,,250,,94,,33.4,25.9,990.6,,1000.2,,,9,,9,,,10,7,ScAs,7,480,,1901,26.2,,26.6,26.3,25.8,26.2
108,서울,2022-08-20 00:00,26.8,,.2,,2.8,,270,,95,,33.4,25.9,990.4,,1000,,,9,,9,,,10,7,ScAs,,575,,1901,26.1,,26.6,26.3,25.8,26.2
108,서울,2022-08-20 01:00,26.6,,0,,2.8,,270,,95,,33,25.7,990,,999.6,,,9,,9,,,10,8,ScAs,8,537,,1901,25.9,,26.6,26.3,25.8,26.2
108,서울,2022-08-20 02:00,26.3,,0,,3.2,,250,,95,,32.4,25.4,989.9,,999.5,,,9,,9,,,10,6,ScAs,8,450,,1901,25.7,,26.6,26.4,25.8,26.2
108,서울,2022-08-20 03:00,26.2,,,9,2.4,,250,,95,,32.2,25.3,990.1,,999.7,,,9,,9,,,10,5,ScAs,9,566,,19,25.3,,26.6,26.3,25.9,26.2
108,서울,2022-08-20 04:00,26,,,9,2.4,,250,,95,,31.9,25.1,990.3,,999.9,,,9,,9,,,10,5,ScAs,10,503,,19,25.4,,26.5,26.3,25.9,26.2
108,서울,2022-08-20 05:00,26,,,9,2,,250,,94,,31.5,24.9,990.5,,1000.1,,,9,,9,,,9,9,Sc,9,475,,19,25.4,,26.5,26.3,25.8,26.2
108,서울,2022-08-20 06:00,25.8,,,9,2.4,,250,,95,,31.5,24.9,990.8,,1000.4,,0,,0,,,,9,9,Sc,10,629,,19,25.3,,26.5,26.2,25.8,26.1
108,서울,2022-08-20 07:00,25.7,,,9,2.9,,270,,92,,30.2,24.2,991.4,,1001,,0,,.14,,,,8,8,Sc,10,1520,,19,25.9,,26.4,26.2,25.8,26.1
108,서울,2022-08-20 08:00,25.9,,,9,2.6,,290,,88,,29.3,23.7,992,,1001.6,,.4,,.59,,,,7,7,Sc,12,2000,,,27.5,,26.5,26.2,25.8,26.1
108,서울,2022-08-20 09:00,26.7,,,9,1.9,,290,,83,,28.9,23.5,992.2,,1001.8,,.8,,1.5,,,,5,5,Sc,8,2000,,,31.6,,26.7,26.3,25.8,26.1
108,서울,2022-08-20 10:00,27.5,,,9,2.1,,270,,79,,28.9,23.5,992,,1001.6,,.6,,1.85,,,,6,5,ScCc,8,2000,,,32,,27.3,26.6,25.8,26.1
108,서울,2022-08-20 11:00,28.3,,,9,1.2,,230,,80,,30.7,24.5,992.1,,1001.6,,.5,,1.83,,,,3,3,Sc,8,2000,,,33.2,,27.9,27,25.9,26.1
108,서울,2022-08-20 12:00,29.6,,,9,2.1,,230,,71,,29.3,23.7,991.9,,1001.4,,.8,,2.93,,,,4,4,Sc,8,2000,,,36.5,,28.6,27.5,26.1,26.1
108,서울,2022-08-20 13:00,31,,,9,2.4,,230,,69,,30.9,24.6,991.8,,1001.3,,1,,3.45,,,,3,3,Sc,8,2000,,,40.9,,29.5,28.2,26.4,26.2
108,서울,2022-08-20 14:00,31.7,,,9,2.3,,230,,64,,29.8,24,991.7,,1001.1,,1,,3.5,,,,3,3,Sc,10,2000,,,40.8,,30.5,28.9,26.7,26.3
108,서울,2022-08-20 15:00,31.8,,,9,2.6,,270,,64,,30,24.1,991.4,,1000.8,,.9,,2.75,,,,3,3,Sc,10,2000,,,38.1,,31.1,29.6,27.1,26.4
108,서울,2022-08-20 16:00,31.6,,,9,3.4,,290,,65,,30.2,24.2,991.2,,1000.6,,.8,,2.13,,,,2,2,Sc,10,2000,,,35.8,,31.2,29.9,27.5,26.6
108,서울,2022-08-20 17:00,31.5,,,9,2.9,,270,,64,,29.5,23.8,991.3,,1000.8,,1,,1.7,,,,2,2,Sc,9,2000,,,33.2,,31.1,30,27.8,26.8
